z,y,cov_value
108,134, 0.075202089838
109,134, 0.040971800849
110,134, 0.090805548778
111,134, 0.051200692333
112,134, 0.096353169666
113,134, 0.077395135554
114,134, 0.077700963532
115,134, 0.106057726096
116,134, 0.055933329984
117,134, 0.051485818929
118,134, 0.120300330289
119,134, 0.073437827628
120,134, 0.119470375059
121,134, 0.109680316861
122,134, 0.130467711486
123,134, 0.075037650084
124,134, 0.104358997799
125,134, 0.049977939459
126,134, 0.031854738734
127,134, 0.142031399721
128,134, 0.059469025987
129,134, 0.098793304692
130,134, 0.135691293570
131,134, 0.071358111944
132,134, 0.091191684474
133,134, 0.047839511202
134,134, 0.149389880671
135,134, 0.129425658542
136,134, 0.119554486190
137,134, 0.056938670862
138,134, 0.082814426980
139,134, 0.141594014305
140,134, 0.110217169485
141,134, 0.066275762883
142,134, 0.100444201656
143,134, 0.127274947668
144,134, 0.090828344311
145,134, 0.074561524054
146,134, 0.113516075829
147,134, 0.102247340625
148,134, 0.080252294367
149,134, 0.091833963116
150,134, 0.083792338352
  1,135, 0.001475017936
  2,135, 0.002380809534
  3,135, 0.002923596666
  4,135, 0.002128804326
  5,135, 0.003987400008
  6,135, 0.006554524037
  7,135, 0.003119568434
  8,135, 0.003468106592
  9,135, 0.002399914482
 10,135, 0.007484496221
 11,135, 0.005822313547
 12,135, 0.003948884215
 13,135, 0.009751504862
 14,135, 0.000285992579
 15,135, 0.001437851710
 16,135, 0.000297197101
 17,135, 0.007931284393
 18,135, 0.002186541001
 19,135,-0.000239307424
 20,135, 0.007266626765
 21,135, 0.009722999487
 22,135, 0.005426696672
 23,135, 0.009374718573
 24,135, 0.011030074097
 25,135, 0.004718627258
 26,135, 0.010030351673
 27,135, 0.011965585116
 28,135, 0.007849930850
 29,135, 0.012697474165
 30,135, 0.007947037645
 31,135, 0.006481932030
 32,135, 0.011911460648
 33,135, 0.008610372430
 34,135, 0.009291140435
 35,135, 0.010046566266
 36,135, 0.008318368012
 37,135, 0.005485115052
 38,135, 0.008623298929
 39,135, 0.004517547225
 40,135, 0.009978797550
 41,135, 0.007519311796
 42,135, 0.008719417033
 43,135, 0.010417183945
 44,135, 0.009623707797
 45,135, 0.017587879580
 46,135, 0.012096454933
 47,135, 0.017422633367
 48,135, 0.013461188048
 49,135, 0.008272807219
 50,135, 0.010272638044
 51,135, 0.015984380126
 52,135, 0.008275646033
 53,135, 0.010338154061
 54,135, 0.011638472969
 55,135, 0.014111509760
 56,135, 0.010150435349
 57,135, 0.010789687439
 58,135, 0.010752344335
 59,135, 0.010843417898
 60,135, 0.016104162587
 61,135, 0.013679203213
 62,135, 0.011104793318
 63,135, 0.012093517670
 64,135, 0.016589231907
 65,135, 0.014731752240
 66,135, 0.010706120643
 67,135, 0.017173489211
 68,135, 0.010559532711
 69,135, 0.011188761530
 70,135, 0.013759408545
 71,135, 0.014573546181
 72,135, 0.010849786607
 73,135, 0.011467264662
 74,135, 0.014379190600
 75,135, 0.017663147651
 76,135, 0.010976240216
 77,135, 0.015339468980
 78,135, 0.019226315714
 79,135, 0.015663751084
 80,135, 0.026403725925
 81,135, 0.021613884181
 82,135, 0.015388558250
 83,135, 0.016345729605
 84,135, 0.021855063365
 85,135, 0.032992864130
 86,135, 0.027603965279
 87,135, 0.022870295931
 88,135, 0.038085462004
 89,135, 0.027319620542
 90,135, 0.043026522684
 91,135, 0.046703038754
 92,135, 0.032505228255
 93,135, 0.051733653568
 94,135, 0.025885152096
 95,135, 0.031688424270
 96,135, 0.050901797081
 97,135, 0.046554789754
 98,135, 0.044159539034
 99,135, 0.034328013192
100,135, 0.060086649301
101,135, 0.058659163571
102,135, 0.065637784610
103,135, 0.044179151021
104,135, 0.055676138950
105,135, 0.050745878039
106,135, 0.073234206205
107,135, 0.080805549914
108,135, 0.076929012924
109,135, 0.045655013096
110,135, 0.085059485323
111,135, 0.060164098093
112,135, 0.081169987413
113,135, 0.083344659598
114,135, 0.089280813759
115,135, 0.106322318148
116,135, 0.068370424464
117,135, 0.062242616246
118,135, 0.104749327657
119,135, 0.088377303873
120,135, 0.097504888053
121,135, 0.120781730478
122,135, 0.120614844179
123,135, 0.094195762750
124,135, 0.124003985295
125,135, 0.065554951842
126,135, 0.043383832040
127,135, 0.115198544275
128,135, 0.078199635506
129,135, 0.123350697944
130,135, 0.140312352899
131,135, 0.092917781473
132,135, 0.116859285881
133,135, 0.065926671792
134,135, 0.129425658542
135,135, 0.149156293014
136,135, 0.145491900717
137,135, 0.077405328913
138,135, 0.107999862889
139,135, 0.137531629963
140,135, 0.137149706711
141,135, 0.087469750690
142,135, 0.126112331640
143,135, 0.135648231047
144,135, 0.115261071338
145,135, 0.095875488546
146,135, 0.128380877540
147,135, 0.118907478760
148,135, 0.098456297054
149,135, 0.107414135093
150,135, 0.098923184408
  1,136, 0.000877560836
  2,136, 0.001745609544
  3,136, 0.002444154908
  4,136, 0.001859959597
  5,136, 0.003656789699
  6,136, 0.006113427826
  7,136, 0.002816342550
  8,136, 0.003241832412
  9,136, 0.002346588215
 10,136, 0.007097228042
 11,136, 0.005537568705
 12,136, 0.003926360188
 13,136, 0.009720243033
 14,136, 0.000206792884
 15,136, 0.001818208667
 16,136, 0.000321465050
 17,136, 0.008375202532
 18,136, 0.001977922441
 19,136,-0.000589244090
 20,136, 0.008053854560
 21,136, 0.010362277511
 22,136, 0.006111564308
 23,136, 0.010111680382
 24,136, 0.011869754385
 25,136, 0.003917734211
 26,136, 0.010692051216
 27,136, 0.012729158992
 28,136, 0.008566583633
 29,136, 0.013252565788
 30,136, 0.008216598166
 31,136, 0.005407990533
 32,136, 0.012282568205
 33,136, 0.008617676254
 34,136, 0.009349553216
 35,136, 0.010465588325
 36,136, 0.008065681949
 37,136, 0.005353182026
 38,136, 0.009065562151
 39,136, 0.003863467907
 40,136, 0.010061632590
 41,136, 0.007803478668
 42,136, 0.009015444019
 43,136, 0.009770939121
 44,136, 0.008959970071
 45,136, 0.016781818916
 46,136, 0.011009923270
 47,136, 0.016190910207
 48,136, 0.012527843535
 49,136, 0.006843688189
 50,136, 0.009160168533
 51,136, 0.015027228650
 52,136, 0.006803729849
 53,136, 0.009853018342
 54,136, 0.011076752821
 55,136, 0.013538066802
 56,136, 0.009560912329
 57,136, 0.009309331193
 58,136, 0.010507503286
 59,136, 0.010046823191
 60,136, 0.015725340500
 61,136, 0.013372162155
 62,136, 0.010182449148
 63,136, 0.011595736150
 64,136, 0.016470861032
 65,136, 0.014324092345
 66,136, 0.010025418422
 67,136, 0.016953429166
 68,136, 0.009677504009
 69,136, 0.010724598545
 70,136, 0.013233684028
 71,136, 0.014088829473
 72,136, 0.010077098155
 73,136, 0.010225814692
 74,136, 0.013688899558
 75,136, 0.016752437230
 76,136, 0.010260848664
 77,136, 0.014920319913
 78,136, 0.018672045375
 79,136, 0.015827033673
 80,136, 0.026172803023
 81,136, 0.021954506329
 82,136, 0.015751938129
 83,136, 0.016147829119
 84,136, 0.021098962953
 85,136, 0.030850803769
 86,136, 0.026168206130
 87,136, 0.022850950381
 88,136, 0.035376999238
 89,136, 0.027249301492
 90,136, 0.039746174630
 91,136, 0.043058116887
 92,136, 0.032835481827
 93,136, 0.047908316943
 94,136, 0.025212515503
 95,136, 0.030516001411
 96,136, 0.047286609805
 97,136, 0.043648940826
 98,136, 0.042039777865
 99,136, 0.033863763022
100,136, 0.055442938160
101,136, 0.054247400692
102,136, 0.060772974955
103,136, 0.044418682697
104,136, 0.054102998241
105,136, 0.049889793992
106,136, 0.069649912275
107,136, 0.074999659810
108,136, 0.073988339679
109,136, 0.046416447724
110,136, 0.079855067324
111,136, 0.060454678029
112,136, 0.075198107000
113,136, 0.081117170523
114,136, 0.088783087206
115,136, 0.100576127251
116,136, 0.070552581126
117,136, 0.064555368716
118,136, 0.096658957594
119,136, 0.089868850567
120,136, 0.089478516558
121,136, 0.116764895571
122,136, 0.111495691820
123,136, 0.098797076183
124,136, 0.124385182876
125,136, 0.069996370255
126,136, 0.047187115283
127,136, 0.105303034938
128,136, 0.083742508860
129,136, 0.128431203659
130,136, 0.131499525835
131,136, 0.099743083459
132,136, 0.124304783566
133,136, 0.072000277300
134,136, 0.119554486190
135,136, 0.145491900717
136,136, 0.149593097070
137,136, 0.085221368602
138,136, 0.117233745161
139,136, 0.130386490877
140,136, 0.145602181819
141,136, 0.096635832372
142,136, 0.135932814325
143,136, 0.133680760481
144,136, 0.125474874215
145,136, 0.105630980455
146,136, 0.131589230909
147,136, 0.124826921196
148,136, 0.107758702471
149,136, 0.114277403929
150,136, 0.106568218002
  1,137,-0.007868427251
  2,137,-0.006211221231
  3,137,-0.004410241314
  4,137,-0.004603382350
  5,137,-0.003450474232
  6,137,-0.002396198122
  7,137,-0.004299032139
  8,137,-0.004344713581
  9,137,-0.001789115447
 10,137,-0.003156107044
 11,137,-0.002790981153
 12,137,-0.004073655872
 13,137,-0.000847449826
 14,137,-0.004813382843
 15,137,-0.004585784264
 16,137,-0.005502057052
 17,137, 0.000908170138
 18,137,-0.001992772746
 19,137,-0.004803800831
 20,137, 0.001586713176
 21,137, 0.002995352302
 22,137, 0.000387427674
 23,137, 0.003272520876
 24,137, 0.005478673866
 25,137,-0.000273107620
 26,137, 0.006066737246
 27,137, 0.008314741680
 28,137, 0.002620653677
 29,137, 0.009659371618
 30,137, 0.003425663146
 31,137, 0.003016511999
 32,137, 0.009283628425
 33,137, 0.005664253296
 34,137, 0.007680989186
 35,137, 0.007474498403
 36,137, 0.007928089430
 37,137, 0.000990792726
 38,137, 0.006638638776
 39,137, 0.001176351853
 40,137, 0.012387275367
 41,137, 0.008693242700
 42,137, 0.012667288407
 43,137, 0.009905610937
 44,137, 0.012936321180
 45,137, 0.014366838384
 46,137, 0.014274980174
 47,137, 0.016393165804
 48,137, 0.014786004233
 49,137, 0.008715682116
 50,137, 0.011372892477
 51,137, 0.014346063470
 52,137, 0.006077670586
 53,137, 0.010479990674
 54,137, 0.009505626380
 55,137, 0.011825520816
 56,137, 0.007315404352
 57,137, 0.004064690928
 58,137, 0.007887573696
 59,137, 0.003731498803
 60,137, 0.016335162251
 61,137, 0.011374037676
 62,137, 0.002351262998
 63,137, 0.005105197752
 64,137, 0.016904583259
 65,137, 0.011043341201
 66,137, 0.004172478978
 67,137, 0.016712075517
 68,137, 0.005797370547
 69,137, 0.008504047120
 70,137, 0.011325170370
 71,137, 0.015496735494
 72,137, 0.008348892487
 73,137, 0.006777712850
 74,137, 0.011762706361
 75,137, 0.016980337990
 76,137, 0.008346242826
 77,137, 0.012682513525
 78,137, 0.018381499775
 79,137, 0.013697091610
 80,137, 0.023396241755
 81,137, 0.020180062457
 82,137, 0.015753761597
 83,137, 0.016217466320
 84,137, 0.020667744388
 85,137, 0.026376822480
 86,137, 0.024179481402
 87,137, 0.021614669387
 88,137, 0.027338401724
 89,137, 0.027967597878
 90,137, 0.028073220781
 91,137, 0.028127809807
 92,137, 0.030872381690
 93,137, 0.028692751256
 94,137, 0.025561959148
 95,137, 0.029407464120
 96,137, 0.032481113473
 97,137, 0.033238633687
 98,137, 0.035598383569
 99,137, 0.036204355487
100,137, 0.032868451393
101,137, 0.034170930257
102,137, 0.032812141387
103,137, 0.050279783273
104,137, 0.047658844881
105,137, 0.049567805208
106,137, 0.044104096255
107,137, 0.040924885288
108,137, 0.049679723246
109,137, 0.061441734208
110,137, 0.046449590650
111,137, 0.064701986754
112,137, 0.037901270967
113,137, 0.058632355684
114,137, 0.071972947954
115,137, 0.057260414033
116,137, 0.086910451165
117,137, 0.088246828399
118,137, 0.048944518392
119,137, 0.083660544045
120,137, 0.043121554690
121,137, 0.070038885121
122,137, 0.056706955747
123,137, 0.106648587030
124,137, 0.083202384861
125,137, 0.114138909342
126,137, 0.090381218738
127,137, 0.048908049083
128,137, 0.127256760823
129,137, 0.097817976941
130,137, 0.068224033146
131,137, 0.128351440425
132,137, 0.110899478900
133,137, 0.132616663954
134,137, 0.056938670862
135,137, 0.077405328913
136,137, 0.085221368602
137,137, 0.149178396596
138,137, 0.124345043377
139,137, 0.065317810481
140,137, 0.094074417007
141,137, 0.139329493504
142,137, 0.101411401995
143,137, 0.069639779278
144,137, 0.109058151709
145,137, 0.122894356174
146,137, 0.072711346798
147,137, 0.076821169985
148,137, 0.102116599757
149,137, 0.080031256239
150,137, 0.084818535056
  1,138,-0.003009154590
  2,138,-0.001846807316
  3,138,-0.000323293096
  4,138,-0.000247606322
  5,138, 0.000909328413
  6,138, 0.002119334394
  7,138, 0.000189499611
  8,138, 0.000392065572
  9,138, 0.001204717135
 10,138, 0.002340012202
 11,138, 0.002194653267
 12,138, 0.000928075332
 13,138, 0.004914282804
 14,138,-0.001636287995
 15,138, 0.000019644877
 16,138,-0.001776093145
 17,138, 0.006142698037
 18,138, 0.000510642169
 19,138,-0.002296781909
 20,138, 0.006453581528
 21,138, 0.008379892041
 22,138, 0.004509052119
 23,138, 0.007619614053
 24,138, 0.010119418101
 25,138, 0.002006539180
 26,138, 0.009557151518
 27,138, 0.012298838851
 28,138, 0.006285651323
 29,138, 0.013020940664
 30,138, 0.005560480924
 31,138, 0.003582516952
 32,138, 0.011755926732
 33,138, 0.006279740310
 34,138, 0.007306266913
 35,138, 0.009356445029
 36,138, 0.006570955052
 37,138, 0.004000888971
 38,138, 0.007721215677
 39,138, 0.002718856005
 40,138, 0.010561819733
 41,138, 0.007452329171
 42,138, 0.010108168150
 43,138, 0.009128016601
 44,138, 0.010349381791
 45,138, 0.016164627249
 46,138, 0.011192740131
 47,138, 0.015502078918
 48,138, 0.012320744385
 49,138, 0.006382467754
 50,138, 0.009033154223
 51,138, 0.014924881043
 52,138, 0.005407857788
 53,138, 0.009420726935
 54,138, 0.011274485881
 55,138, 0.012099893439
 56,138, 0.007568260837
 57,138, 0.005976868189
 58,138, 0.008706127500
 59,138, 0.005927594581
 60,138, 0.016411975404
 61,138, 0.012371617440
 62,138, 0.005555199160
 63,138, 0.008112194322
 64,138, 0.017500441420
 65,138, 0.013500445500
 66,138, 0.007196725746
 67,138, 0.018248643010
 68,138, 0.007581363521
 69,138, 0.010444965437
 70,138, 0.013289635538
 71,138, 0.016113315244
 72,138, 0.009243985534
 73,138, 0.008531222504
 74,138, 0.012483268178
 75,138, 0.017343223209
 76,138, 0.008787572244
 77,138, 0.013069365405
 78,138, 0.019180033968
 79,138, 0.015095282682
 80,138, 0.026585786059
 81,138, 0.023058751367
 82,138, 0.016558264741
 83,138, 0.016338539339
 84,138, 0.021397438365
 85,138, 0.029472885866
 86,138, 0.026160323988
 87,138, 0.024236449675
 88,138, 0.032787428527
 89,138, 0.030617935715
 90,138, 0.035813665766
 91,138, 0.037376058461
 92,138, 0.035389130812
 93,138, 0.039498292001
 94,138, 0.027502276354
 95,138, 0.032246006382
 96,138, 0.042156948189
 97,138, 0.041004251859
 98,138, 0.041395503043
 99,138, 0.038973085471
100,138, 0.045206598550
101,138, 0.045865678865
102,138, 0.046713428455
103,138, 0.051822947760
104,138, 0.055157342959
105,138, 0.054312498022
106,138, 0.059409454636
107,138, 0.057879512982
108,138, 0.065698477166
109,138, 0.058884323783
110,138, 0.063933156120
111,138, 0.069361956192
112,138, 0.055544458612
113,138, 0.075504106660
114,138, 0.088636688835
115,138, 0.079827570054
116,138, 0.088841212949
117,138, 0.084895020272
118,138, 0.070722395308
119,138, 0.097798126843
120,138, 0.063877059135
121,138, 0.095543393086
122,138, 0.081584490259
123,138, 0.121127280269
124,138, 0.110022427297
125,138, 0.097071780371
126,138, 0.069745541226
127,138, 0.072307645486
128,138, 0.117396069868
129,138, 0.125867982537
130,138, 0.096241743341
131,138, 0.135711177746
132,138, 0.139158757915
133,138, 0.103835118825
134,138, 0.082814426980
135,138, 0.107999862889
136,138, 0.117233745161
137,138, 0.124345043377
138,138, 0.149019508430
139,138, 0.092772470681
140,138, 0.125959580670
141,138, 0.135621995033
142,138, 0.132182269794
143,138, 0.098141865576
144,138, 0.137868881142
145,138, 0.136124725785
146,138, 0.101037883222
147,138, 0.102969036926
148,138, 0.121446243199
149,138, 0.103211602355
150,138, 0.105551400779
  1,139, 0.005646316054
  2,139, 0.005913025710
  3,139, 0.004975286377
  4,139, 0.006393692225
  5,139, 0.004807196153
  6,139, 0.005783603781
  7,139, 0.006259865322
  8,139, 0.005104192678
  9,139, 0.005538636355
 10,139, 0.006413902534
 11,139, 0.004943558286
 12,139, 0.003768315014
 13,139, 0.008687714106
 14,139, 0.001201836370
 15,139, 0.000924957586
 16,139, 0.000508609131
 17,139, 0.006746989877
 18,139, 0.003327279270
 19,139, 0.000159663554
 20,139, 0.006111999469
 21,139, 0.008606148147
 22,139, 0.005225639403
 23,139, 0.008123965499
 24,139, 0.009964743268
 25,139, 0.005158301230
 26,139, 0.009611098189
 27,139, 0.011148096075
 28,139, 0.006847814822
 29,139, 0.011846652971
 30,139, 0.006849699106
 31,139, 0.007130098602
 32,139, 0.010934883657
 33,139, 0.007551967614
 34,139, 0.008158984604
 35,139, 0.008925358485
 36,139, 0.007068900392
 37,139, 0.005908171841
 38,139, 0.007097216321
 39,139, 0.004153951882
 40,139, 0.008775696797
 41,139, 0.005839257422
 42,139, 0.007284139343
 43,139, 0.009636172535
 44,139, 0.009026221331
 45,139, 0.017000939241
 46,139, 0.011811154187
 47,139, 0.017440255153
 48,139, 0.013513991031
 49,139, 0.008545189521
 50,139, 0.010350780546
 51,139, 0.015890786762
 52,139, 0.008676547913
 53,139, 0.010914606754
 54,139, 0.010553368818
 55,139, 0.014287185110
 56,139, 0.010781352035
 57,139, 0.011893852005
 58,139, 0.011834805303
 59,139, 0.011956930534
 60,139, 0.015666310978
 61,139, 0.014088900537
 62,139, 0.012664044325
 63,139, 0.013782555714
 64,139, 0.015468771707
 65,139, 0.015697940572
 66,139, 0.012660353852
 67,139, 0.016749377833
 68,139, 0.012377801063
 69,139, 0.012597314203
 70,139, 0.014803439299
 71,139, 0.014578817669
 72,139, 0.012025311229
 73,139, 0.013188657475
 74,139, 0.014838763719
 75,139, 0.017691642056
 76,139, 0.011404758802
 77,139, 0.014685023482
 78,139, 0.016998009544
 79,139, 0.013066711114
 80,139, 0.022218766303
 81,139, 0.017906358307
 82,139, 0.012368827116
 83,139, 0.013076725654
 84,139, 0.018077684633
 85,139, 0.028828233236
 86,139, 0.023353576383
 87,139, 0.018731623858
 88,139, 0.034172693444
 89,139, 0.023537449616
 90,139, 0.039689377880
 91,139, 0.043768974304
 92,139, 0.027034004467
 93,139, 0.048953229857
 94,139, 0.021403317931
 95,139, 0.026496002054
 96,139, 0.044873603549
 97,139, 0.040229097397
 98,139, 0.037543895339
 99,139, 0.028452595472
100,139, 0.056559270100
101,139, 0.053399152385
102,139, 0.063917513100
103,139, 0.036435794852
104,139, 0.046958887046
105,139, 0.042456878813
106,139, 0.064714658633
107,139, 0.078727171204
108,139, 0.066306985930
109,139, 0.041296846828
110,139, 0.079203365914
111,139, 0.049386828288
112,139, 0.083006823739
113,139, 0.070442763925
114,139, 0.073892052104
115,139, 0.095875952429
116,139, 0.057147491761
117,139, 0.053072517432
118,139, 0.104787255975
119,139, 0.072741517560
120,139, 0.102396416502
121,139, 0.104392307745
122,139, 0.117815166335
123,139, 0.079095871797
124,139, 0.103802107803
125,139, 0.054893992197
126,139, 0.035826201071
127,139, 0.125032899427
128,139, 0.065408733455
129,139, 0.102714033474
130,139, 0.133438282219
131,139, 0.078589055376
132,139, 0.098207900264
133,139, 0.054714692959
134,139, 0.141594014305
135,139, 0.137531629963
136,139, 0.130386490877
137,139, 0.065317810481
138,139, 0.092772470681
139,139, 0.150879027887
140,139, 0.123319577776
141,139, 0.075810812591
142,139, 0.114326840931
143,139, 0.144564701027
144,139, 0.104242016775
145,139, 0.085746770865
146,139, 0.131714766117
147,139, 0.119715745919
148,139, 0.093482743227
149,139, 0.107927026700
150,139, 0.098561669620
  1,140, 0.001092586529
  2,140, 0.001734273375
  3,140, 0.002251400686
  4,140, 0.002492626562
  5,140, 0.003469389848
  6,140, 0.005444747364
  7,140, 0.003098718524
  8,140, 0.003102201344
  9,140, 0.003077844835
 10,140, 0.006141933596
 11,140, 0.004823556270
 12,140, 0.003522955343
 13,140, 0.008878390724
 14,140, 0.000577258967
 15,140, 0.002024807948
 16,140, 0.000562607009
 17,140, 0.008028115847
 18,140, 0.002288499742
 19,140,-0.000451599114
 20,140, 0.008043282574
 21,140, 0.010190159400
 22,140, 0.006387321221
 23,140, 0.009795928964
 24,140, 0.011931115993
 25,140, 0.003339111282
 26,140, 0.010866217145
 27,140, 0.012892051492
 28,140, 0.008046751692
 29,140, 0.013309618955
 30,140, 0.007394184223
 31,140, 0.004262214787
 32,140, 0.012046693973
 33,140, 0.007666978608
 34,140, 0.008311652147
 35,140, 0.009890436582
 36,140, 0.006650665448
 37,140, 0.004914650646
 38,140, 0.008417550799
 39,140, 0.003095545429
 40,140, 0.009063361735
 41,140, 0.007375338100
 42,140, 0.008451341451
 43,140, 0.009111057777
 44,140, 0.008063568303
 45,140, 0.015798142492
 46,140, 0.009740824884
 47,140, 0.014887143297
 48,140, 0.011438249683
 49,140, 0.005663532662
 50,140, 0.008223308597
 51,140, 0.014067041766
 52,140, 0.005205029689
 53,140, 0.009498240473
 54,140, 0.010561414690
 55,140, 0.012868504606
 56,140, 0.009049943275
 57,140, 0.007387943752
 58,140, 0.010447291284
 59,140, 0.009027890079
 60,140, 0.015421082345
 61,140, 0.013034820279
 62,140, 0.008827756553
 63,140, 0.011490601851
 64,140, 0.016309528442
 65,140, 0.014409679868
 66,140, 0.009555565252
 67,140, 0.017110386138
 68,140, 0.008637591793
 69,140, 0.010641373456
 70,140, 0.013272677783
 71,140, 0.014335731729
 72,140, 0.009273254472
 73,140, 0.008757118671
 74,140, 0.013222696881
 75,140, 0.016540577311
 76,140, 0.009229367617
 77,140, 0.014175958930
 78,140, 0.018296584469
 79,140, 0.015486303847
 80,140, 0.025962397330
 81,140, 0.022298929159
 82,140, 0.016322303873
 83,140, 0.015912386207
 84,140, 0.020025342160
 85,140, 0.028202926733
 86,140, 0.024321034772
 87,140, 0.023074099900
 88,140, 0.031976893651
 89,140, 0.027486180708
 90,140, 0.035798382319
 91,140, 0.038999790931
 92,140, 0.032966505880
 93,140, 0.043709068990
 94,140, 0.024390386939
 95,140, 0.028634141569
 96,140, 0.042350686990
 97,140, 0.039530460467
 98,140, 0.038508797837
 99,140, 0.033092506636
100,140, 0.049699648749
101,140, 0.048444171378
102,140, 0.055071889742
103,140, 0.043742011701
104,140, 0.050359745397
105,140, 0.047377662999
106,140, 0.063671593899
107,140, 0.068178229219
108,140, 0.068133665419
109,140, 0.047823747833
110,140, 0.072848992500
111,140, 0.058419008674
112,140, 0.068675389346
113,140, 0.075352309911
114,140, 0.084097616320
115,140, 0.092213068843
116,140, 0.070688215187
117,140, 0.066064806804
118,140, 0.087920581823
119,140, 0.087254789634
120,140, 0.081415761037
121,140, 0.108061406944
122,140, 0.101514466780
123,140, 0.100280501133
124,140, 0.118104875013
125,140, 0.073905746943
126,140, 0.051538385963
127,140, 0.095800538331
128,140, 0.088411335796
129,140, 0.127424883748
130,140, 0.121022510353
131,140, 0.105233718383
132,140, 0.128126106351
133,140, 0.078459743571
134,140, 0.110217169485
135,140, 0.137149706711
136,140, 0.145602181819
137,140, 0.094074417007
138,140, 0.125959580670
139,140, 0.123319577776
140,140, 0.150226045142
141,140, 0.107219320931
142,140, 0.145802149636
143,140, 0.130583523834
144,140, 0.137087332441
145,140, 0.117431805306
146,140, 0.132994404183
147,140, 0.130642840646
148,140, 0.119948903600
149,140, 0.123329844419
150,140, 0.117176585838
  1,141,-0.006115172056
  2,141,-0.004796617562
  3,141,-0.003373776646
  4,141,-0.002836484417
  5,141,-0.002582933683
  6,141,-0.002084282429
  7,141,-0.002958180015
  8,141,-0.003176428547
  9,141,-0.000101936609
 10,141,-0.003021289873
 11,141,-0.002057492985
 12,141,-0.003042197077
 13,141,-0.000657466808
 14,141,-0.003366699521
 15,141,-0.003261362784
 16,141,-0.004199281212
 17,141, 0.001597441382
 18,141,-0.000507979559
 19,141,-0.003286342211
 20,141, 0.002370879731
 21,141, 0.003761261143
 22,141, 0.001705352365
 23,141, 0.003661857404
 24,141, 0.006138022823
 25,141, 0.001062951884
 26,141, 0.006869080753
 27,141, 0.009050271694
 28,141, 0.002889242818
 29,141, 0.010275392264
 30,141, 0.003242505651
 31,141, 0.003458076648
 32,141, 0.009562499579
 33,141, 0.004816567688
 34,141, 0.006172194657
 35,141, 0.007343277469
 36,141, 0.005393388015
 37,141, 0.002780184176
 38,141, 0.006166522738
 39,141, 0.002090224225
 40,141, 0.010342187580
 41,141, 0.007641681571
 42,141, 0.010834652850
 43,141, 0.009162387595
 44,141, 0.010791217262
 45,141, 0.014759538232
 46,141, 0.011283304050
 47,141, 0.015236869328
 48,141, 0.012475217262
 49,141, 0.006446450356
 50,141, 0.009094326598
 51,141, 0.014246168916
 52,141, 0.004788847170
 53,141, 0.008901209278
 54,141, 0.010164098578
 55,141, 0.010817669366
 56,141, 0.006349363166
 57,141, 0.003226633815
 58,141, 0.007118278302
 59,141, 0.003148712596
 60,141, 0.015579735497
 61,141, 0.010091383502
 62,141, 0.001631393339
 63,141, 0.005177846700
 64,141, 0.015727525241
 65,141, 0.010643028058
 66,141, 0.003796888255
 67,141, 0.015793957846
 68,141, 0.004737537487
 69,141, 0.007866027721
 70,141, 0.010840566290
 71,141, 0.014458029097
 72,141, 0.007381621899
 73,141, 0.006337054288
 74,141, 0.010656658082
 75,141, 0.015641759768
 76,141, 0.008227176901
 77,141, 0.011867690469
 78,141, 0.017060540864
 79,141, 0.014386554133
 80,141, 0.023764513216
 81,141, 0.021584697130
 82,141, 0.016618719834
 83,141, 0.016129030851
 84,141, 0.019753440080
 85,141, 0.025722991724
 86,141, 0.023176226334
 87,141, 0.021810979743
 88,141, 0.027393233362
 89,141, 0.026969869317
 90,141, 0.028856648110
 91,141, 0.029690568947
 92,141, 0.030464063081
 93,141, 0.031005011366
 94,141, 0.024365054490
 95,141, 0.027762809303
 96,141, 0.032545525362
 97,141, 0.032461592486
 98,141, 0.033756843927
 99,141, 0.034106909391
100,141, 0.034542471820
101,141, 0.034979656207
102,141, 0.035970361953
103,141, 0.045529635388
104,141, 0.044880463548
105,141, 0.045941731729
106,141, 0.044994515626
107,141, 0.044733518782
108,141, 0.049949408393
109,141, 0.054635971621
110,141, 0.048953932172
111,141, 0.059667498138
112,141, 0.043629843512
113,141, 0.058379936153
114,141, 0.071014679003
115,141, 0.060702037232
116,141, 0.080047449300
117,141, 0.079290923005
118,141, 0.054967267208
119,141, 0.081552449384
120,141, 0.050267953937
121,141, 0.074240707904
122,141, 0.063174945045
123,141, 0.105578442465
124,141, 0.087677575543
125,141, 0.099331381873
126,141, 0.076207146548
127,141, 0.057396484847
128,141, 0.117068634222
129,141, 0.103494828796
130,141, 0.076286227802
131,141, 0.128183072655
132,141, 0.118000373802
133,141, 0.114825782895
134,141, 0.066275762883
135,141, 0.087469750690
136,141, 0.096635832372
137,141, 0.139329493504
138,141, 0.135621995033
139,141, 0.075810812591
140,141, 0.107219320931
141,141, 0.147519545505
142,141, 0.116465251800
143,141, 0.082024492137
144,141, 0.125730634540
145,141, 0.139653804679
146,141, 0.086599771989
147,141, 0.091531872979
148,141, 0.120427177178
149,141, 0.095597495190
150,141, 0.101367809744
  1,142, 0.001431170789
  2,142, 0.001839595678
  3,142, 0.002219393702
  4,142, 0.002944584051
  5,142, 0.003224308921
  6,142, 0.004541767257
  7,142, 0.002974962447
  8,142, 0.002693773107
  9,142, 0.003344032063
 10,142, 0.004951320975
 11,142, 0.003885678437
 12,142, 0.002780756746
 13,142, 0.007804793617
 14,142, 0.000458507940
